koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag
0.887,0,0,0,0,15.3626052,0.0001032,-0.0001032,145.5732,0.00574,-0.00574,0.25,0.206,-0.25,3.736,0.148,-0.148,468.3,27.3,-27.3,1.8,0.2,-0.21,608.0,32.23,14.46,-10.38,19.7,5011.0,192.0,-174.0,4.484,0.105,-0.105,0.851,0.099,-0.099,15.384
0.998,0,0,0,0,15.2311195,0.0001744,-0.0001744,143.73591,0.00833,-0.00833,0.192,0.277,-0.192,3.91,0.257,-0.257,269.1,24.1,-24.1,1.94,0.31,-0.26,800.0,96.84,40.27,-28.19,13.1,5836.0,70.0,-87.0,4.316,0.115,-0.115,1.186,0.192,-0.157,15.029
0.837,0,0,0,0,42.049523793,3.206e-05,-3.206e-05,167.3423568,0.00334,-0.00334,0.23,0.201,-0.256,2.1372,0.116,-0.116,607.9,16.9,-16.9,1.19,0.08,-0.16,303.0,2.0,0.55,-0.68,5.1,4281.0,115.0,-140.0,4.761,0.077,-0.033,0.48,0.034,-0.064,15.263
1.0,0,0,0,0,8.408878137,6.128e-06,-6.128e-06,134.006366,0.000606,-0.000606,0.018,0.307,-0.018,3.4967,0.0196,-0.0196,798.9,6.1,-6.1,2.28,0.19,-0.2,809.0,101.22,28.04,-23.26,147.2,5551.0,111.0,-111.0,4.508,0.077,-0.063,0.812,0.07,-0.07,13.771
0.99,0,0,0,0,46.8776724,0.0003107,-0.0003107,137.66791,0.00575,-0.00575,0.834,0.09,-0.593,10.041,0.166,-0.166,539.8,16.3,-16.3,2.62,0.35,-0.23,484.0,13.01,4.54,-2.81,37.5,5504.0,74.0,-82.0,4.418,0.09,-0.099,0.993,0.13,-0.087,14.632
0.972,0,0,0,0,1.97507424,1.386e-05,-1.386e-05,132.3567,0.00594,-0.00594,0.152,0.303,-0.152,2.61,0.175,-0.175,130.5,10.4,-10.4,1.08,0.35,-0.11,1477.0,1122.82,1093.9,-356.17,15.0,6065.0,190.0,-232.0,4.495,0.052,-0.208,0.947,0.304,-0.101,15.276
0.997,0,0,0,0,23.2385587,0.0004483,-0.0004483,143.5274,0.0178,-0.0178,0.355,0.108,-0.355,8.432,0.374,-0.374,161.2,11.2,-11.2,2.18,0.64,-0.57,903.0,157.09,135.63,-84.07,15.5,6602.0,181.0,-250.0,4.108,0.22,-0.18,1.685,0.494,-0.444,13.932
0.997,0,0,0,0,11.08507658,5.149e-05,-5.149e-05,355.03627,0.0034,-0.0034,0.819,0.005,-0.582,1.751,0.103,-0.103,771.8,51.1,-51.1,2.5,0.29,-0.23,665.0,46.17,19.68,-12.76,17.7,5080.0,184.0,-163.0,4.538,0.065,-0.065,0.793,0.089,-0.073,15.938
1.0,0,0,0,0,5.56676609,3.035e-05,-3.035e-05,132.49956,0.00452,-0.00452,0.392,0.066,-0.392,1.812,0.145,-0.145,173.8,16.2,-16.2,1.12,0.06,-0.09,859.0,128.51,21.75,-27.08,12.0,5032.0,80.0,-80.0,4.479,0.077,-0.033,0.859,0.041,-0.071,15.223
0.857,0,0,0,0,3.71545593,1.933e-05,-1.933e-05,169.78318,0.0044,-0.0044,0.327,0.124,-0.327,2.558,0.117,-0.117,331.7,19.0,-19.0,1.46,0.11,-0.09,1001.0,237.42,59.17,-44.2,19.6,5296.0,106.0,-106.0,4.538,0.044,-0.061,0.808,0.06,-0.049,15.956
0.978,0,0,0,0,52.6095103,0.0007321,-0.0007321,158.6253,0.0108,-0.0108,0.102,0.347,-0.102,8.202,0.358,-0.358,203.7,15.2,-15.2,1.83,0.3,-0.32,553.0,22.13,9.28,-7.9,15.3,5881.0,79.0,-79.0,4.259,0.137,-0.112,1.294,0.207,-0.228,14.192
0.978,0,0,0,0,45.15535633,2.431e-05,-2.431e-05,159.10544,0.000437,-0.000437,0.063,0.165,-0.063,5.7845,0.0216,-0.0216,6208.7,24.7,-24.7,7.65,2.36,-0.79,523.0,17.68,15.97,-5.23,285.1,6046.0,162.0,-198.0,4.486,0.052,-0.221,0.972,0.3,-0.1,14.669
0.997,0,0,0,0,1.5184181,0.0002121,-0.0002121,132.138,0.116,-0.116,0.561,0.026,-0.471,2.842,0.218,-0.218,196.8,14.7,-14.7,1.85,0.56,-0.37,1926.0,3261.65,2997.74,-1483.39,15.9,6302.0,197.0,-241.0,4.259,0.158,-0.193,1.269,0.384,-0.256,14.118
0.997,0,0,0,0,8.57504983,5.684e-05,-5.684e-05,140.14063,0.0054,-0.0054,0.129,0.318,-0.129,8.653,0.151,-0.151,160.6,5.0,-5.0,4.26,0.25,-0.41,1374.0,841.68,144.53,-191.93,36.9,4986.0,60.0,-67.0,3.462,0.011,-0.008,3.464,0.197,-0.337,13.242
1.0,0,0,0,0,8.63847391,3.522e-05,-3.522e-05,139.94684,0.0032,-0.0032,0.049,0.371,-0.048,5.4566,0.0903,-0.0903,395.9,11.8,-11.8,5.99,1.17,-2.19,1419.0,958.35,497.13,-591.88,38.6,5684.0,85.0,-76.0,3.657,0.3,-0.1,3.046,0.598,-1.111,14.507
1.0,0,0,0,0,4.267961416,8.876e-06,-8.876e-06,134.07063,0.00177,-0.00177,0.255,0.204,-0.255,1.3427,0.0603,-0.0603,127.4,6.6,-6.6,1.42,0.44,-0.28,1371.0,834.16,774.43,-369.77,24.6,6395.0,176.0,-242.0,4.275,0.153,-0.187,1.237,0.39,-0.24,13.047
0.269,0,1,0,0,4.693305543,3.84e-07,-3.84e-07,136.8627229,6.62e-05,-6.62e-05,0.23,0.024,-0.03,5.17249,0.00775,-0.00775,14523.0,10.7,-10.7,17.85,3.24,-2.43,1389.0,881.73,440.8,-279.63,1765.2,6365.0,115.0,-140.0,4.22,0.099,-0.121,1.47,0.267,-0.2,12.291
0.98,1,0,0,0,182.281992,0.005928,-0.005928,159.6829,0.0235,-0.0235,0.2425,0.2015,-0.2424,8.828,0.992,-0.992,509.3,71.2,-71.2,1.67,1.12,-0.17,280.0,1.46,3.25,-0.42,8.7,5503.0,203.0,-157.0,4.536,0.084,-0.531,0.742,0.497,-0.077,15.405
1.0,0,0,0,0,20.73989406,4.28e-05,-4.28e-05,173.21912,0.00175,-0.00175,0.777,0.112,-0.554,3.1505,0.0552,-0.0552,616.1,15.4,-15.4,2.11,0.15,-0.11,536.0,19.47,4.65,-3.32,44.2,5132.0,102.0,-102.0,4.571,0.032,-0.052,0.77,0.054,-0.04,14.157
0.998,0,0,0,0,6.21716039,1.899e-05,-1.899e-05,131.71857,0.00257,-0.00257,0.333,0.096,-0.333,4.4289,0.0641,-0.0641,211.2,9.2,-9.2,1.81,0.3,-0.29,1098.0,343.21,144.51,-114.12,25.0,5751.0,78.0,-78.0,4.254,0.143,-0.104,1.247,0.2,-0.2,14.854
0.0,0,1,1,1,4.4645454,1.377e-05,-1.377e-05,132.31538,0.00274,-0.00274,0.808,0.139,-0.565,2.8823,0.0781,-0.0781,194.3,6.1,-6.1,3.07,0.75,-1.37,1601.0,1555.36,1163.05,-1139.8,37.6,6093.0,195.0,-195.0,3.91,0.443,-0.118,1.985,0.479,-0.89,13.51
0.0,0,1,0,0,0.838597429,1.45e-07,-1.45e-07,141.537817,0.000145,-0.000145,1.274,0.279,-0.147,1.68668,0.00855,-0.00855,2482.1,10.2,-10.2,44.67,7.91,-2.97,2278.0,6353.25,2844.51,-1118.3,303.7,6366.0,70.0,-89.0,4.352,0.032,-0.12,1.236,0.219,-0.082,14.784
1.0,0,0,0,0,55.6391882,0.0002097,-0.0002097,187.55044,0.00276,-0.00276,0.811,0.062,-0.553,7.316,0.131,-0.131,853.0,20.1,-20.1,3.13,0.97,-0.32,478.0,12.33,11.39,-3.64,48.3,5949.0,176.0,-193.0,4.493,0.05,-0.2,0.962,0.297,-0.099,14.755
0.98,1,0,0,0,289.788624,0.007031,-0.007031,370.8039,0.0238,-0.0238,0.6187,0.0443,-0.4673,2.857,0.352,-0.352,473.9,76.2,-76.2,5.51,1.92,-1.47,537.0,19.6,20.37,-10.6,6.6,8057.0,239.0,-312.0,3.946,0.201,-0.22,2.407,0.835,-0.642,10.924
0.948,0,0,0,0,106.957467,0.002169,-0.002169,224.9874,0.0132,-0.0132,0.705,0.002,-0.538,7.006,0.503,-0.503,539.6,54.7,-54.7,2.4,0.75,-0.24,394.0,5.7,5.34,-1.72,11.7,6075.0,189.0,-210.0,4.486,0.054,-0.216,0.969,0.3,-0.1,15.716
1.0,0,0,0,0,6.996926239,6.335e-06,-6.335e-06,175.914281,0.000719,-0.000719,0.022,0.345,-0.022,2.7374,0.0259,-0.0259,1317.4,15.0,-15.0,3.21,0.77,-0.31,888.0,147.07,102.02,-40.87,101.6,5713.0,138.0,-173.0,4.541,0.042,-0.168,0.893,0.215,-0.086,14.807
1.0,0,0,0,0,11.55532445,7.61e-05,-7.61e-05,134.12977,0.00544,-0.00544,0.96,0.033,-0.7,3.499,0.121,-0.121,250.0,17.8,-17.8,1.7,0.21,-0.18,674.0,48.88,20.15,-14.53,16.1,5149.0,153.0,-153.0,4.506,0.093,-0.085,0.803,0.097,-0.088,14.598
0.0,0,1,0,0,184.6467208,0.0001001,-0.0001001,151.98458,0.000445,-0.000445,0.492,0.009,-0.007,18.9869,0.0228,-0.0228,410270.0,449.0,-449.0,72.8,20.56,-8.83,320.0,2.49,2.07,-0.81,1113.2,5713.0,154.0,-188.0,4.414,0.098,-0.196,1.023,0.289,-0.124,15.603
0.0,0,0,1,0,0.905037231,2.068e-06,-2.068e-06,132.21703,0.0019,-0.0019,0.323,0.141,-0.323,1.4351,0.0585,-0.0585,37.5,1.6,-1.6,1.1,0.28,-0.42,2627.0,11199.46,8814.69,-7562.36,29.0,6223.0,199.0,-243.0,4.01,0.35,-0.15,1.763,0.45,-0.675,11.075
1.0,0,0,0,0,27.50871575,2.239e-05,-2.239e-05,182.103494,0.000635,-0.000635,0.577,0.053,-0.417,5.9291,0.0409,-0.0409,639.2,3.7,-3.7,2.98,0.13,-0.12,663.0,45.66,6.51,-5.82,190.3,5903.0,70.0,-79.0,4.304,0.02,-0.018,1.137,0.05,-0.046,11.529
0.0,0,0,1,0,5.00749378,4.99e-05,-4.99e-05,134.69035,0.0088,-0.0088,0.206,0.254,-0.206,2.898,0.267,-0.267,56.6,4.8,-4.8,1.68,0.6,-0.16,1499.0,1192.26,1247.41,-294.27,14.7,5242.0,131.0,-105.0,3.644,0.109,-0.202,2.243,0.811,-0.216,12.938
0.0,0,1,0,0,106.17593813,4.737e-06,-4.737e-06,234.6409876,3.25e-05,-3.25e-05,0.718,0.003,-0.003,10.4168,0.0025,-0.0025,164740.0,38.5,-38.5,54.91,15.93,-14.44,441.0,8.94,7.6,-4.64,7056.8,6038.0,163.0,-181.0,4.254,0.258,-0.172,1.141,0.331,-0.3,13.742
0.0,0,1,0,0,157.32263943,8.854e-05,-8.854e-05,222.900363,0.000368,-0.000368,0.888,0.06,-0.048,21.9232,0.0231,-0.0231,153930.0,138.0,-138.0,56.66,17.87,-5.96,351.0,3.61,3.36,-1.07,1386.8,6109.0,171.0,-192.0,4.472,0.054,-0.216,0.989,0.312,-0.104,15.291
0.777,0,0,0,0,5.2736268,0.0001581,-0.0001581,135.6461,0.0216,-0.0216,0.595,0.012,-0.495,5.291,0.511,-0.511,86.1,12.1,-12.1,0.89,0.27,-0.1,1014.0,249.68,230.17,-74.5,8.7,5851.0,157.0,-192.0,4.515,0.039,-0.221,0.918,0.289,-0.096,15.374
0.98,0,1,1,0,22.7832776,0.0002454,-0.0002454,145.53344,0.00889,-0.00889,0.626,0.3217,-0.3979,4.194,0.324,-0.324,120.2,8.4,-8.4,1.33,0.89,-0.14,759.0,78.41,163.55,-22.93,18.2,6517.0,173.0,-198.0,4.382,0.059,-0.372,1.159,0.773,-0.122,12.972
0.0,0,1,0,0,12.4285576,0.0003203,-0.0003203,133.7175,0.0225,-0.0225,0.892,0.016,-0.637,13.98,0.756,-0.756,620.1,53.5,-53.5,2.22,0.44,-0.18,669.0,47.26,29.57,-11.91,13.2,5492.0,164.0,-164.0,4.604,0.032,-0.128,0.752,0.152,-0.061,15.663
0.0,0,1,0,0,87.24250316,5.307e-05,-5.307e-05,153.344695,0.000528,-0.000528,0.884,0.013,-0.012,4.1206,0.0272,-0.0272,17860.0,75.5,-75.5,15.86,2.17,-0.73,390.0,5.49,2.14,-0.88,335.2,5671.0,102.0,-113.0,4.501,0.028,-0.105,0.955,0.131,-0.044,14.288
1.0,0,0,0,0,10.4188915,2.388e-05,-2.388e-05,137.74971,0.00193,-0.00193,0.856,0.051,-0.594,3.0069,0.0485,-0.0485,670.0,18.5,-18.5,3.17,0.93,-0.57,855.0,126.48,111.61,-51.22,42.1,5692.0,173.0,-173.0,4.36,0.132,-0.198,1.064,0.311,-0.191,14.86
0.976,0,0,0,0,16.09196369,1.725e-05,-1.725e-05,170.598832,0.000873,-0.000873,0.546,0.303,-0.353,2.8943,0.0295,-0.0295,415.8,5.3,-5.3,2.13,0.31,-0.21,718.0,62.74,25.69,-15.51,84.9,5680.0,102.0,-114.0,4.414,0.076,-0.114,1.016,0.148,-0.098,11.525
0.833,0,0,0,0,57.2932309,0.0005315,-0.0005315,146.23112,0.00626,-0.00626,0.021,0.441,-0.021,4.878,0.243,-0.243,773.6,57.0,-57.0,1.95,0.14,-0.18,355.0,3.76,1.09,-1.0,15.7,4806.0,144.0,-129.0,4.564,0.065,-0.03,0.729,0.051,-0.07,15.699
0.918,0,0,0,0,9.08233411,4.318e-05,-4.318e-05,139.65489,0.00446,-0.00446,0.262,0.192,-0.262,2.008,0.114,-0.114,296.9,21.8,-21.8,1.35,0.24,-0.13,734.0,68.75,40.39,-18.3,15.8,5354.0,175.0,-159.0,4.587,0.032,-0.12,0.788,0.143,-0.071,15.4
0.992,0,0,0,0,0.991659646,7.946e-06,-7.946e-06,131.53686,0.00487,-0.00487,0.765,0.196,-0.531,2.215,0.183,-0.183,77.3,6.8,-6.8,1.19,0.2,-0.13,2102.0,4614.18,1950.29,-1169.03,13.5,6117.0,73.0,-92.0,4.315,0.084,-0.126,1.244,0.205,-0.136,14.978
0.0,0,0,0,1,4.74254518,1.709e-05,-1.709e-05,133.13916,0.00306,-0.00306,0.051,0.397,-0.05,1.023,0.115,-0.115,305.7,33.8,-33.8,1.77,0.5,-0.2,1118.0,369.34,310.58,-117.36,13.2,6046.0,169.0,-211.0,4.478,0.048,-0.192,1.007,0.286,-0.114,14.413
0.0,0,0,1,0,7.57571414,6.59e-05,-6.59e-05,138.2166,0.0101,-0.0101,0.413,0.053,-0.408,2.357,0.335,-0.335,418.5,49.3,-49.3,2.45,0.82,-0.28,1075.0,315.8,315.48,-106.18,12.8,6418.0,179.0,-268.0,4.395,0.056,-0.21,1.171,0.396,-0.132,15.614
0.988,0,0,0,0,27.2106807,0.0005262,-0.0005262,132.3793,0.0161,-0.0161,0.973,0.024,-0.68,10.515,0.337,-0.337,99.4,6.7,-6.7,1.73,0.25,-0.36,725.0,65.27,27.86,-26.81,16.9,5973.0,120.0,-108.0,4.171,0.188,-0.101,1.305,0.193,-0.266,13.694
0.0,0,1,1,1,25.95633,0.002257,-0.002257,154.7054,0.0723,-0.0723,1.088,6.835,-0.06,26.34,5.3,-5.3,158.2,17.0,-17.0,9.75,2.71,-0.85,618.0,34.42,28.1,-9.34,11.9,6139.0,165.0,-202.0,4.53,0.046,-0.196,0.881,0.245,-0.077,14.876
0.999,0,0,0,0,3.306551643,6.4e-06,-6.4e-06,134.37211,0.00159,-0.00159,0.001,0.43,-0.001,1.8177,0.0485,-0.0485,509.2,15.6,-15.6,0.91,0.1,-0.13,554.0,22.19,7.37,-7.57,37.8,3561.0,71.0,-89.0,4.855,0.055,-0.055,0.411,0.045,-0.06,15.234
0.978,0,1,0,0,15.07277287,3.845e-05,-3.845e-05,143.96955,0.0021,-0.0021,0.891,0.047,-0.646,0.7794,0.0942,-0.0942,345.0,36.0,-36.0,1.73,0.36,-0.13,635.0,38.57,24.93,-9.02,13.0,5521.0,167.0,-150.0,4.594,0.034,-0.136,0.771,0.161,-0.058,14.269
1.0,0,0,0,0,0.927859786,5.53e-07,-5.53e-07,133.905978,0.000535,-0.000535,0.795,0.078,-0.536,1.4279,0.0228,-0.0228,515.3,6.5,-6.5,1.79,0.16,-0.05,1361.0,813.3,221.1,-95.04,99.8,4815.0,76.0,-86.0,4.631,0.007,-0.06,0.699,0.065,-0.018,14.631
0.994,0,0,0,0,144.551628,0.002496,-0.002496,265.9401,0.0103,-0.0103,0.887,0.055,-0.616,16.599,0.389,-0.389,1035.2,38.4,-38.4,3.06,0.71,-0.24,303.0,1.99,1.43,-0.47,27.1,5510.0,166.0,-149.0,4.572,0.038,-0.152,0.803,0.188,-0.063,15.481
0.0,1,0,0,0,1.27839331,1.518e-05,-1.518e-05,132.0902,0.0149,-0.0149,0.201,0.305,-0.201,6.343,0.279,-0.279,19.5,1.7,-1.7,0.86,0.23,-0.19,2853.0,15656.19,12410.16,-7595.53,15.2,7758.0,214.0,-322.0,4.106,0.135,-0.165,1.918,0.514,-0.42,13.107
0.982,0,0,0,0,33.6528474,0.0001054,-0.0001054,147.8025,0.00266,-0.00266,0.567,0.006,-0.509,3.9616,0.0949,-0.0949,1140.8,29.6,-29.6,3.05,3.52,-0.44,470.0,11.5,48.38,-4.03,41.9,4954.0,148.0,-148.0,4.462,0.102,-0.578,0.885,1.019,-0.127,15.223
0.998,0,0,0,0,9.340538,0.0001052,-0.0001052,135.12248,0.00859,-0.00859,0.074,0.385,-0.074,2.57,0.292,-0.292,200.8,22.6,-22.6,0.84,0.04,-0.04,530.0,18.69,3.45,-3.01,11.1,4200.0,84.0,-84.0,4.664,0.022,-0.025,0.607,0.028,-0.028,14.897
0.0,0,1,0,0,23.737952838,5.43e-06,-5.43e-06,147.006678,0.000201,-0.000201,1.004,0.062,-0.047,8.50818,0.00904,-0.00904,95884.0,93.6,-93.6,53.27,15.03,-9.21,620.0,34.94,30.43,-14.04,1221.2,5559.0,183.0,-183.0,4.394,0.139,-0.186,1.0,0.282,-0.173,15.147
1.0,0,0,0,0,20.6654374,0.0001785,-0.0001785,132.01229,0.00651,-0.00651,0.05,0.417,-0.05,3.172,0.21,-0.21,100.4,8.4,-8.4,0.66,0.03,-0.04,487.0,13.35,2.41,-2.34,13.6,4830.0,96.0,-96.0,4.605,0.042,-0.021,0.676,0.03,-0.037,11.759
1.0,0,0,0,0,1.289590179,3.841e-06,-3.841e-06,131.89057,0.00254,-0.00254,0.401,0.059,-0.401,1.3541,0.0848,-0.0848,286.0,18.4,-18.4,1.38,0.28,-0.12,1448.0,1040.23,650.57,-271.97,18.9,5467.0,164.0,-164.0,4.578,0.034,-0.136,0.808,0.163,-0.07,15.471
0.0,1,0,1,1,12.426173,0.0003484,-0.0003484,141.5013,0.0268,-0.0268,0.997,0.109,-0.013,30.64,1.2,-1.2,115.1,3.9,-3.9,2.67,0.72,-0.72,1006.0,242.41,193.71,-130.24,36.9,6367.0,177.0,-222.0,4.181,0.246,-0.164,1.357,0.366,-0.366,13.605
1.0,0,0,0,0,17.6717714,5.356e-05,-5.356e-05,186.3704,0.00252,-0.00252,0.86,0.003,-0.599,3.4202,0.0632,-0.0632,918.6,29.1,-29.1,2.44,0.27,-0.17,513.0,16.38,6.02,-3.84,36.2,4869.0,131.0,-146.0,4.636,0.027,-0.063,0.687,0.075,-0.048,15.556
0.999,0,0,0,0,6.80082032,2.28e-05,-2.28e-05,359.17999,0.00243,-0.00243,0.597,0.086,-0.448,1.9883,0.0915,-0.0915,699.9,33.0,-33.0,1.88,0.23,-0.12,697.0,55.83,24.87,-13.68,25.5,4805.0,172.0,-172.0,4.633,0.027,-0.063,0.688,0.083,-0.045,15.238
0.966,0,0,0,0,3.29534567,2.569e-05,-2.569e-05,132.48799,0.0072,-0.0072,0.729,0.009,-0.534,1.902,0.221,-0.221,141.9,17.0,-17.0,1.23,0.32,-0.1,1139.0,397.37,317.12,-105.04,10.4,5550.0,166.0,-183.0,4.5,0.046,-0.184,0.954,0.252,-0.079,15.342
1.0,0,0,0,0,15.33528675,1.989e-05,-1.989e-05,174.00278,0.00103,-0.00103,0.773,0.006,-0.543,3.897,0.0771,-0.0771,3081.4,39.0,-39.0,5.0,0.49,-0.18,610.0,32.67,9.96,-4.63,86.6,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.817,0.08,-0.029,15.855
1.0,0,0,0,0,29.4557841,0.0001187,-0.0001187,154.17062,0.00291,-0.00291,0.018,0.426,-0.018,3.451,0.101,-0.101,533.8,23.0,-23.0,2.19,0.68,-0.22,598.0,30.3,27.31,-8.93,26.6,6036.0,162.0,-198.0,4.491,0.052,-0.208,0.949,0.292,-0.097,14.385
0.0,0,1,0,0,3.486318703,7.42e-06,-7.42e-06,134.87329,0.00138,-0.00138,1.138,20.48,-0.017,2.7904,0.0273,-0.0273,60135.0,395.0,-395.0,54.53,0.0,0.0,1201.0,491.1,0.0,0.0,190.7,5780.0,151.0,-149.0,4.438,0.066,-0.117,1.0,0.211,-0.101,17.914
1.0,0,0,0,0,15.9042402,0.0001123,-0.0001123,131.50051,0.00605,-0.00605,0.876,0.048,-0.594,2.093,0.151,-0.151,444.8,38.0,-38.0,3.79,0.59,-0.88,863.0,131.11,54.39,-57.86,13.3,5583.0,83.0,-75.0,4.077,0.21,-0.09,1.53,0.237,-0.355,15.61
0.996,0,0,0,0,5.94228603,7.914e-05,-7.914e-05,133.804,0.0105,-0.0105,0.097,0.367,-0.097,2.169,0.34,-0.34,250.0,40.6,-40.6,1.23,0.04,-0.08,797.0,95.34,13.42,-17.94,7.5,4891.0,78.0,-78.0,4.516,0.068,-0.02,0.805,0.028,-0.056,14.779
0.0,0,1,0,0,0.499664962,1.149e-06,-1.149e-06,131.62724,0.00186,-0.00186,0.28,0.182,-0.28,1.6123,0.0702,-0.0702,34.3,1.4,-1.4,0.5,0.07,-0.02,2056.0,4230.98,1525.84,-530.29,31.6,5570.0,75.0,-83.0,4.561,0.012,-0.114,0.855,0.116,-0.031,10.437
0.0,0,1,1,1,42.55930625,4.551e-05,-4.551e-05,204.130006,0.000832,-0.000832,0.927,0.006,-0.01,3.0148,0.0695,-0.0695,2303.5,55.3,-55.3,5.45,0.79,-0.32,527.0,18.24,6.84,-2.95,60.9,6032.0,72.0,-84.0,4.489,0.04,-0.12,0.924,0.134,-0.054,13.909
0.979,0,0,0,0,7.3422467,5.537e-05,-5.537e-05,131.55382,0.00642,-0.00642,0.253,0.201,-0.253,2.029,0.192,-0.192,366.8,37.3,-37.3,1.6,0.34,-0.14,837.0,115.93,75.95,-32.5,11.8,5573.0,174.0,-194.0,4.562,0.036,-0.144,0.839,0.176,-0.075,15.486
0.997,0,0,0,0,34.7496038,0.0005627,-0.0005627,158.68412,0.00952,-0.00952,0.984,0.024,-0.709,4.548,0.231,-0.231,227.1,20.7,-20.7,3.51,0.53,-0.78,702.0,57.44,21.95,-24.54,11.4,5849.0,70.0,-79.0,4.076,0.182,-0.098,1.601,0.237,-0.356,14.606
0.0,0,1,0,0,137.75960504,3.352e-05,-3.352e-05,173.16476,0.00019,-0.00019,0.776,0.009,-0.008,9.1713,0.0149,-0.0149,83298.0,138.0,-138.0,49.52,7.75,-18.04,396.0,5.81,2.42,-3.6,885.9,5323.0,79.0,-79.0,4.085,0.376,-0.094,1.452,0.227,-0.529,15.324
0.0,0,0,1,0,1.868564038,5.946e-06,-5.946e-06,132.51442,0.00247,-0.00247,0.456,0.005,-0.456,1.192,0.102,-0.102,176.7,13.8,-13.8,1.4,0.45,-0.18,1565.0,1417.56,1369.79,-475.92,17.2,6065.0,180.0,-198.0,4.427,0.072,-0.203,1.023,0.33,-0.132,14.944
1.0,0,0,0,0,0.82628442,1.441e-06,-1.441e-06,132.26993,0.00148,-0.00148,0.28,0.186,-0.28,0.9603,0.0532,-0.0532,134.9,6.4,-6.4,0.96,0.07,-0.05,1629.0,1654.69,370.53,-248.94,25.6,5218.0,73.0,-83.0,4.548,0.025,-0.07,0.829,0.063,-0.04,14.434
0.997,0,0,0,0,147.97391,0.00116,-0.00116,263.08561,0.00512,-0.00512,0.034,0.412,-0.034,6.854,0.168,-0.168,1267.1,53.5,-53.5,3.33,0.43,-0.29,329.0,2.78,1.03,-0.64,26.4,5578.0,100.0,-111.0,4.44,0.09,-0.099,0.95,0.123,-0.082,14.904
0.983,0,1,0,0,2.43902575,5.941e-06,-5.941e-06,133.58474,0.00206,-0.00206,0.483,0.046,-0.426,1.1598,0.0723,-0.0723,82.5,5.3,-5.3,2.61,0.55,-0.56,2307.0,6700.04,3618.22,-2733.72,20.5,6546.0,78.0,-78.0,3.817,0.165,-0.135,2.784,0.59,-0.59,11.041
0.98,1,0,0,0,244.60373,0.0115,-0.0115,230.282,0.0317,-0.0317,0.2652,0.214,-0.265,10.87,1.1,-1.1,769.8,85.8,-85.8,2.1,0.33,-0.15,235.0,0.72,0.37,-0.17,17.7,5166.0,161.0,-140.0,4.593,0.026,-0.107,0.771,0.123,-0.056,15.319
0.0,0,0,1,1,0.759740194,8.519e-06,-8.519e-06,131.82001,0.00825,-0.00825,0.497,0.488,-0.292,3.252,0.305,-0.305,42.5,4.1,-4.1,0.67,0.16,-0.07,2059.0,4245.86,2989.16,-1270.8,13.7,6046.0,169.0,-211.0,4.478,0.042,-0.168,1.007,0.237,-0.102,14.92
0.965,0,0,0,0,6.49441464,3.126e-05,-3.126e-05,132.25189,0.00376,-0.00376,0.911,0.025,-0.707,2.344,0.103,-0.103,357.3,23.6,-23.6,1.75,0.12,-0.17,732.0,68.05,18.62,-18.1,17.7,4769.0,141.0,-127.0,4.557,0.065,-0.03,0.742,0.048,-0.071,15.602
0.0,0,1,1,0,12.36564669,5.915e-05,-5.915e-05,140.92029,0.00397,-0.00397,1.22,71.74,-0.04,3.644,0.215,-0.215,388.4,21.1,-21.1,24.89,7.6,-2.54,804.0,98.51,88.19,-28.96,22.8,6075.0,163.0,-199.0,4.495,0.052,-0.208,0.952,0.291,-0.097,14.59
0.0,1,0,0,0,58.873429,0.002072,-0.002072,153.9076,0.045,-0.045,0.0,0.055,0.0,17.487,0.153,-0.153,226470.0,2519.0,-2519.0,76.18,25.46,-15.64,679.0,50.35,51.38,-23.84,106.8,7078.0,228.0,-314.0,4.192,0.128,-0.192,1.568,0.524,-0.322,14.048
0.0,0,1,1,1,2.1032389,6.22e-07,-6.22e-07,132.868177,0.000251,-0.000251,1.209,0.034,-0.03,6.4774,0.0126,-0.0126,24852.0,48.8,-48.8,36.63,7.5,-3.22,1238.0,555.0,341.42,-141.14,625.1,5546.0,150.0,-150.0,4.587,0.034,-0.136,0.786,0.161,-0.069,13.171
0.997,0,0,0,0,64.0019669,0.0006215,-0.0006215,132.61779,0.00688,-0.00688,0.701,0.013,-0.526,4.724,0.231,-0.231,1112.5,83.9,-83.9,2.48,0.12,-0.11,322.0,2.55,0.44,-0.38,14.2,4652.0,74.0,-83.0,4.617,0.02,-0.032,0.697,0.034,-0.03,15.856
