# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 29 07:06:51 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9597806,K01481.01,Kepler-860 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.101375725,8.8210000e-06,-8.8210000e-06,357.4821700,1.170000e-03,-1.170000e-03,0.0270,0.3580,-0.0270,2.59500,0.03780,-0.03780,8.9460e+02,1.890e+01,-1.890e+01,2.84,8.800e-01,-3.000e-01,1050.0,,,287.28,264.29,-87.12,55.10,1,q1_q17_dr25_tce,5869.00,164.00,-205.00,4.479,0.067,-0.202,0.9540,0.2970,-0.0990,295.577270,46.254742,15.455
7812167,K01482.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,17.794004900,1.0170000e-04,-1.0170000e-04,365.3466600,3.450000e-03,-3.450000e-03,3.7200,72.7100,-4.2350,4.09100,0.18300,-0.18300,8.7940e+02,3.730e+01,-3.730e+01,312.48,1.015e+02,-3.622e+01,762.0,,,79.54,76.29,-27.15,27.70,1,q1_q17_dr25_tce,6273.00,175.00,-263.00,4.442,0.056,-0.224,1.0440,0.3390,-0.1210,288.022710,43.548210,15.378
11760959,K01484.01,,FALSE POSITIVE,FALSE POSITIVE,0.1330,0,0,1,0,3.470214010,2.2060000e-05,-2.2060000e-05,356.0994300,4.690000e-03,-4.690000e-03,0.0760,0.4100,-0.0760,2.28900,0.15500,-0.15500,1.1052e+03,8.590e+01,-8.590e+01,2.40,2.100e-01,-2.300e-01,933.0,,,179.02,64.59,-52.77,8.30,1,q1_q17_dr25_tce,4922.00,176.00,-176.00,4.555,0.066,-0.044,0.7440,0.0650,-0.0720,290.616790,49.957619,15.305
5283458,K01547.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,30.693955320,1.5560000e-05,-1.5560000e-05,365.6652140,3.580000e-04,-3.580000e-04,0.0010,0.1860,-0.0010,2.95120,0.01660,-0.01660,1.8121e+04,1.090e+02,-1.090e+02,13.72,4.370e+00,-1.450e+00,614.0,,,33.69,32.59,-10.67,196.60,1,q1_q17_dr25_tce,6137.00,193.00,-236.00,4.460,0.054,-0.202,1.0180,0.3240,-0.1080,294.200900,40.455959,15.673
9940565,K01548.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.139325409,1.1340000e-06,-1.1340000e-06,135.0622610,4.180000e-04,-4.180000e-04,1.0190,1.0900,-0.0140,2.80560,0.02270,-0.02270,6.8978e+03,5.080e+01,-5.080e+01,11.61,1.150e+00,-9.400e-01,1007.0,,,243.34,84.03,-59.38,164.40,1,q1_q17_dr25_tce,4765.00,130.00,-130.00,4.642,0.032,-0.052,0.6660,0.0660,-0.0540,286.256440,46.892670,14.708
8053552,K01549.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,29.481061268,9.6000000e-06,-9.6000000e-06,134.2244600,2.610000e-04,-2.610000e-04,0.9830,0.0990,-0.0530,3.66360,0.02340,-0.02340,1.1871e+04,4.830e+01,-4.830e+01,16.61,4.490e+00,-3.010e+00,571.0,,,25.10,20.52,-10.19,332.00,1,q1_q17_dr25_tce,5631.00,169.00,-169.00,4.410,0.171,-0.209,0.9010,0.2440,-0.1630,299.055850,43.897202,15.135
9663113,K00179.02,Kepler-458 b,CONFIRMED,CANDIDATE,0.0000,0,0,0,0,572.376632000,6.2150000e-03,-6.2150000e-03,306.5100600,4.250000e-03,-4.250000e-03,0.7120,0.0630,-0.3320,24.42000,0.55900,-0.55900,1.7434e+03,2.230e+01,-2.230e+01,5.80,1.040e+00,-7.700e-01,264.0,,,1.15,0.56,-0.35,78.60,2,q1_q17_dr25_tce,6226.00,112.00,-124.00,4.264,0.115,-0.115,1.2990,0.2310,-0.1730,297.045410,46.328701,13.955
8111381,K01550.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.233799622,9.5900000e-07,-9.5900000e-07,134.7207090,3.460000e-04,-3.460000e-04,1.2490,1.5430,-0.1760,3.04000,0.01730,-0.01730,2.6585e+03,1.390e+01,-1.390e+01,28.63,7.920e+00,-2.640e+00,1287.0,,,650.73,527.42,-175.21,228.90,1,q1_q17_dr25_tce,5741.00,153.00,-170.00,4.555,0.035,-0.196,0.8460,0.2340,-0.0780,296.365690,43.905571,15.195
5444549,K01551.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,31.138626640,3.1110000e-05,-3.1110000e-05,415.9492000,6.500000e-04,-6.500000e-04,0.8890,0.0110,-0.0080,5.24820,0.04920,-0.04920,1.1427e+04,1.210e+02,-1.210e+02,12.88,3.720e+00,-1.240e+00,582.0,,,27.22,23.83,-8.14,163.70,1,q1_q17_dr25_tce,5919.00,182.00,-223.00,4.485,0.050,-0.200,1.0000,0.2890,-0.0960,290.566680,40.678162,15.821
10004738,K01598.03,Kepler-310 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.930687910,7.5260000e-05,-7.5260000e-05,134.4285100,4.090000e-03,-4.090000e-03,0.9120,0.0080,-0.6290,2.31200,0.11700,-0.11700,1.8650e+02,1.380e+01,-1.380e+01,1.40,1.100e-01,-6.000e-02,665.0,,,46.19,10.38,-6.25,14.90,3,q1_q17_dr25_tce,5497.00,74.00,-82.00,4.570,0.014,-0.063,0.8390,0.0650,-0.0350,288.839360,46.986740,14.279
5474613,K01599.01,Kepler-1659 c,CONFIRMED,CANDIDATE,0.9000,0,0,0,0,20.407484600,3.1290000e-04,-3.1290000e-04,140.1821000,1.340000e-02,-1.340000e-02,0.9860,6.1910,-0.0090,8.83900,0.49200,-0.49200,3.6340e+02,1.800e+01,-1.800e+01,2.90,8.700e-01,-3.100e-01,660.0,,,44.80,39.40,-13.58,24.50,1,q1_q17_dr25_tce,5823.00,158.00,-193.00,4.472,0.052,-0.208,0.9720,0.2910,-0.1040,298.373840,40.618420,14.802
4860932,K01600.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,12.365646690,5.9150000e-05,-5.9150000e-05,140.9202900,3.970000e-03,-3.970000e-03,1.2200,71.7400,-0.0400,3.64400,0.21500,-0.21500,3.8840e+02,2.110e+01,-2.110e+01,24.89,7.600e+00,-2.540e+00,804.0,,,98.51,88.19,-28.96,22.80,1,q1_q17_dr25_tce,6075.00,163.00,-199.00,4.495,0.052,-0.208,0.9520,0.2910,-0.0970,297.843990,39.989811,14.590
5438757,K01601.01,Kepler-903 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,10.350784150,4.7210000e-05,-4.7210000e-05,133.7116300,3.780000e-03,-3.780000e-03,0.7900,0.0430,-0.5510,6.25300,0.11900,-0.11900,2.7310e+02,8.500e+00,-8.500e+00,1.97,3.100e-01,-2.700e-01,842.0,,,119.01,48.73,-35.39,36.50,1,q1_q17_dr25_tce,5534.00,82.00,-74.00,4.338,0.138,-0.103,1.0800,0.1650,-0.1500,288.771030,40.664181,14.659
5438757,K01601.02,Kepler-903 c,CONFIRMED,CANDIDATE,0.8380,0,0,0,0,62.922493600,7.8590000e-04,-7.8590000e-04,151.6882000,1.070000e-02,-1.070000e-02,0.9280,0.0140,-0.6550,11.64000,0.31700,-0.31700,4.1780e+02,1.620e+01,-1.620e+01,2.75,4.200e-01,-3.800e-01,462.0,,,10.73,4.40,-3.19,28.70,2,q1_q17_dr25_tce,5534.00,82.00,-74.00,4.338,0.138,-0.103,1.0800,0.1650,-0.1500,288.771030,40.664181,14.659
7750419,K01708.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,32.773763100,1.7880000e-04,-1.7880000e-04,151.4435200,4.630000e-03,-4.630000e-03,0.9710,0.0080,-0.6870,3.41600,0.24100,-0.24100,5.6450e+02,2.880e+01,-2.880e+01,5.00,7.800e-01,-1.170e+00,686.0,,,52.22,21.88,-23.25,21.70,1,q1_q17_dr25_tce,5640.00,84.00,-76.00,4.076,0.203,-0.087,1.5340,0.2400,-0.3600,290.882320,43.471760,14.758
5972334,K00191.04,Kepler-487 c,CONFIRMED,CANDIDATE,0.0000,0,0,0,0,38.652079600,2.5640000e-04,-2.5640000e-04,164.0445500,5.160000e-03,-5.160000e-03,0.0380,0.3950,-0.0380,5.60700,0.17900,-0.17900,5.6650e+02,2.440e+01,-2.440e+01,2.07,2.100e-01,-1.600e-01,487.0,,,13.28,4.15,-2.81,24.80,4,q1_q17_dr25_tce,5422.00,108.00,-108.00,4.484,0.063,-0.077,0.8870,0.0900,-0.0670,295.287230,41.221958,14.991
7815744,K01710.01,Kepler-933 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,14.204426160,6.2850000e-05,-6.2850000e-05,142.7332000,3.450000e-03,-3.450000e-03,0.0110,0.4330,-0.0110,3.89800,0.10400,-0.10400,8.0060e+02,3.330e+01,-3.330e+01,1.90,3.000e-01,-1.200e-01,602.0,,,31.10,16.70,-7.29,26.70,1,q1_q17_dr25_tce,5350.00,193.00,-171.00,4.647,0.030,-0.096,0.6780,0.1050,-0.0450,289.568660,43.538609,15.469
7955580,K01711.01,Kepler-934 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,55.673582000,2.7220000e-04,-2.7220000e-04,136.5490600,4.060000e-03,-4.060000e-03,0.2740,0.1790,-0.2740,3.77800,0.11800,-0.11800,7.6510e+02,3.790e+01,-3.790e+01,2.19,1.000e-01,-1.300e-01,384.0,,,5.16,0.85,-0.85,22.70,1,q1_q17_dr25_tce,4998.00,79.00,-79.00,4.530,0.056,-0.032,0.8080,0.0370,-0.0460,290.288450,43.755322,15.061
8230616,K01713.01,Kepler-316 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.827781570,1.7440000e-05,-1.7440000e-05,131.7883900,2.200000e-03,-2.200000e-03,0.3360,0.1240,-0.3360,2.37260,0.06320,-0.06320,5.4580e+02,1.850e+01,-1.850e+01,1.34,8.000e-02,-6.000e-02,577.0,,,26.31,5.40,-4.33,32.20,2,q1_q17_dr25_tce,4198.00,83.00,-83.00,4.689,0.023,-0.028,0.5740,0.0320,-0.0280,290.826020,44.184109,15.224
9692345,K01485.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.687895191,1.2100000e-06,-1.2100000e-06,133.6649200,1.440000e-03,-1.440000e-03,0.0180,0.3620,-0.0180,2.42330,0.05420,-0.05420,4.6250e+02,9.300e+00,-9.300e+00,1.35,1.000e-01,-1.100e-01,1391.0,,,888.72,256.56,-230.67,60.90,1,q1_q17_dr25_tce,4478.00,133.00,-133.00,4.615,0.053,-0.025,0.6510,0.0460,-0.0560,282.179410,46.457169,15.657
7898352,K01486.01,Kepler-302 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,127.282444200,1.6960000e-04,-1.6960000e-04,163.8900000,1.150000e-03,-1.150000e-03,0.8270,0.0090,-0.0110,7.15450,0.07440,-0.07440,8.0886e+03,6.260e+01,-6.260e+01,12.04,1.870e+00,-2.060e+00,392.0,,,5.61,2.49,-2.03,148.10,1,q1_q17_dr25_tce,5733.00,115.00,-104.00,4.281,0.143,-0.104,1.1830,0.1840,-0.2020,294.316990,43.629341,15.505
11402995,K00173.01,Kepler-481 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.060832380,1.4950000e-05,-1.4950000e-05,138.9672300,1.260000e-03,-1.260000e-03,0.6720,0.0150,-0.5150,4.57180,0.05080,-0.05080,4.6020e+02,6.100e+00,-6.100e+00,2.58,4.100e-01,-4.000e-01,899.0,,,154.16,68.53,-51.89,86.40,1,q1_q17_dr25_tce,5705.00,114.00,-103.00,4.297,0.156,-0.104,1.1400,0.1770,-0.1770,291.907040,49.262051,13.844
7898352,K01486.02,Kepler-302 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,30.183702100,1.1540000e-04,-1.1540000e-04,146.6467500,3.110000e-03,-3.110000e-03,0.0110,0.3920,-0.0110,5.87900,0.10300,-0.10300,9.7490e+02,2.890e+01,-2.890e+01,3.65,5.700e-01,-6.200e-01,634.0,,,38.20,17.02,-13.79,37.90,2,q1_q17_dr25_tce,5733.00,115.00,-104.00,4.281,0.143,-0.104,1.1830,0.1840,-0.2020,294.316990,43.629341,15.505
12062667,K01487.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.929282440,1.5470000e-05,-1.5470000e-05,133.7227500,4.740000e-03,-4.740000e-03,1.1400,1.1870,-0.0320,6.79400,0.21100,-0.21100,2.6860e+02,8.000e+00,-8.000e+00,38.42,6.950e+00,-1.290e+01,2112.0,,,4706.45,2516.39,-2847.92,39.20,1,q1_q17_dr25_tce,6634.00,161.00,-181.00,3.831,0.300,-0.100,2.2510,0.4070,-0.7560,292.072690,50.548290,12.674
7984047,K01552.01,,CANDIDATE,CANDIDATE,0.9390,0,0,0,0,77.634245860,6.0040000e-05,-6.0040000e-05,417.1532120,5.170000e-04,-5.170000e-04,0.1130,0.1180,-0.1130,4.10020,0.02590,-0.02590,1.6612e+04,1.020e+02,-1.020e+02,9.40,6.700e-01,-9.200e-01,325.0,,,2.65,0.85,-0.79,185.50,1,q1_q17_dr25_tce,4812.00,172.00,-172.00,4.548,0.066,-0.039,0.7550,0.0540,-0.0740,298.925930,43.750370,15.915
7951018,K01553.01,Kepler-890 b,CONFIRMED,CANDIDATE,0.3310,0,0,0,0,52.758785050,3.3470000e-05,-3.3470000e-05,156.3063510,5.260000e-04,-5.260000e-04,0.3440,0.0790,-0.2210,6.65170,0.04040,-0.04040,5.8058e+03,2.660e+01,-2.660e+01,8.76,2.910e+00,-9.700e-01,540.0,,,20.08,19.73,-6.50,265.40,1,q1_q17_dr25_tce,6228.00,174.00,-239.00,4.413,0.054,-0.216,1.1370,0.3780,-0.1260,288.435760,43.763489,15.182
9899355,K01554.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.332564478,2.2930000e-06,-2.2930000e-06,354.5890800,1.210000e-03,-1.210000e-03,1.2480,0.3870,-0.0810,6.03250,0.07600,-0.07600,1.0715e+03,1.110e+01,-1.110e+01,27.04,7.890e+00,-2.610e+00,1618.0,,,1627.50,1446.33,-492.96,119.60,1,q1_q17_dr25_tce,5995.00,189.00,-231.00,4.536,0.048,-0.192,0.8780,0.2560,-0.0850,295.211030,46.757229,15.866
12644774,K01555.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,41.077296900,1.9850000e-04,-1.9850000e-04,379.1284800,3.110000e-03,-3.110000e-03,0.0300,0.4150,-0.0300,5.52500,0.11400,-0.11400,1.2168e+03,4.440e+01,-4.440e+01,3.25,9.100e-01,-6.800e-01,523.0,,,17.74,15.43,-8.07,28.80,1,q1_q17_dr25_tce,5665.00,189.00,-189.00,4.381,0.195,-0.214,0.9380,0.2630,-0.1970,289.077030,51.761822,14.907
9902856,K01556.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,135.912161900,2.1950000e-04,-2.1950000e-04,277.3300000,1.180000e-03,-1.180000e-03,1.2560,63.8900,-0.2030,5.62800,0.06430,-0.06430,1.0188e+04,1.180e+02,-1.180e+02,40.18,1.228e+01,-4.350e+00,370.0,,,4.41,4.09,-1.36,99.50,1,q1_q17_dr25_tce,6141.00,192.00,-213.00,4.468,0.070,-0.210,0.9590,0.2930,-0.1040,296.417600,46.732021,15.535
7747425,K01952.04,Kepler-341 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,42.472907800,3.6900000e-04,-3.6900000e-04,146.2871200,7.600000e-03,-7.600000e-03,0.3610,0.1100,-0.3610,7.25300,0.21400,-0.21400,3.3400e+02,1.550e+01,-1.550e+01,2.03,2.900e-01,-2.900e-01,539.0,,,19.93,7.60,-6.10,22.80,3,q1_q17_dr25_tce,5616.00,76.00,-76.00,4.327,0.132,-0.108,1.1110,0.1600,-0.1600,289.861570,43.472771,14.601
9892816,K01955.01,Kepler-342 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,15.170269210,4.0770000e-05,-4.0770000e-05,132.6655000,2.080000e-03,-2.080000e-03,0.9170,0.0230,-0.6520,4.33110,0.05670,-0.05670,2.2480e+02,5.200e+00,-5.200e+00,2.47,4.100e-01,-3.400e-01,905.0,,,158.23,72.98,-49.43,45.40,1,q1_q17_dr25_tce,6297.00,113.00,-126.00,4.260,0.090,-0.110,1.3690,0.2280,-0.1870,292.678070,46.726711,13.147
9892816,K01955.02,Kepler-342 d,CONFIRMED,CANDIDATE,0.6030,0,0,0,0,39.457622800,2.7440000e-04,-2.7440000e-04,136.4739800,5.360000e-03,-5.360000e-03,0.9670,0.0070,-0.0140,9.55700,0.38700,-0.38700,2.4480e+02,6.900e+00,-6.900e+00,2.80,4.600e-01,-3.800e-01,658.0,,,44.26,20.41,-13.83,41.60,2,q1_q17_dr25_tce,6297.00,113.00,-126.00,4.260,0.090,-0.110,1.3690,0.2280,-0.1870,292.678070,46.726711,13.147
9836149,K01958.01,Kepler-66 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.815968900,9.0200000e-05,-9.0200000e-05,134.4832000,4.090000e-03,-4.090000e-03,0.9110,0.0160,-0.6480,3.67650,0.09720,-0.09720,7.7680e+02,3.940e+01,-3.940e+01,3.12,4.600e-01,-2.100e-01,699.0,,,56.48,23.14,-11.54,22.50,1,q1_q17_dr25_tce,5964.00,107.00,-131.00,4.484,0.040,-0.120,0.9330,0.1360,-0.0630,293.981570,46.687752,15.200
4813563,K01959.01,Kepler-1026 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,36.515763900,1.0730000e-04,-1.0730000e-04,151.2898900,2.400000e-03,-2.400000e-03,0.7870,0.0050,-0.5620,3.65770,0.08900,-0.08900,8.6130e+02,2.760e+01,-2.760e+01,2.55,1.000e-01,-1.400e-01,425.0,,,7.71,1.14,-1.29,34.70,1,q1_q17_dr25_tce,4847.00,77.00,-77.00,4.540,0.052,-0.021,0.7810,0.0300,-0.0450,283.605260,39.997978,14.254
2985767,K02032.01,Kepler-1063 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.079692360,3.1030000e-05,-3.1030000e-05,139.9605300,1.840000e-03,-1.840000e-03,0.5440,0.3960,-0.3340,1.37500,0.06360,-0.06360,1.6950e+02,7.800e+00,-7.800e+00,2.08,3.600e-01,-5.500e-01,931.0,,,177.81,80.90,-86.16,26.20,1,q1_q17_dr25_tce,5821.00,78.00,-78.00,4.097,0.221,-0.102,1.5470,0.2700,-0.4060,290.526760,38.142979,12.261
2304320,K02033.01,Kepler-1064 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,16.540813860,4.0430000e-05,-4.0430000e-05,133.9527400,2.000000e-03,-2.000000e-03,0.6880,0.0110,-0.5090,2.59960,0.06400,-0.06400,3.7000e+02,1.280e+01,-1.280e+01,1.57,1.000e-01,-8.000e-02,570.0,,,24.87,5.58,-4.14,32.80,1,q1_q17_dr25_tce,5064.00,101.00,-101.00,4.572,0.028,-0.048,0.7690,0.0490,-0.0380,291.741640,37.688938,13.755
3657758,K02034.01,Kepler-1065 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.609313059,7.6050000e-06,-7.6050000e-06,133.7902400,1.860000e-03,-1.860000e-03,0.4080,0.0320,-0.4080,1.77520,0.05400,-0.05400,1.3751e+03,4.510e+01,-4.510e+01,3.26,9.200e-01,-3.100e-01,1092.0,,,336.16,286.59,-94.96,35.00,1,q1_q17_dr25_tce,5668.00,169.00,-186.00,4.545,0.036,-0.192,0.8680,0.2460,-0.0820,294.511260,38.790501,15.540
9790806,K02035.01,Kepler-1066 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.931555460,1.5020000e-05,-1.5020000e-05,131.7670800,6.060000e-03,-6.060000e-03,0.8610,0.1130,-0.6350,1.61400,0.21700,-0.21700,5.0490e+02,7.250e+01,-7.250e+01,2.25,2.600e-01,-9.000e-02,1290.0,,,655.43,208.06,-85.99,8.60,1,q1_q17_dr25_tce,5461.00,73.00,-81.00,4.552,0.018,-0.102,0.8580,0.1010,-0.0340,298.866580,46.502239,13.007
6382217,K02036.01,Kepler-353 c,CONFIRMED,CANDIDATE,0.9780,0,0,0,0,8.411003050,2.3260000e-05,-2.3260000e-05,133.7985600,2.340000e-03,-2.340000e-03,0.9050,0.0050,-0.6260,2.45530,0.06210,-0.06210,7.5560e+02,3.070e+01,-3.070e+01,1.80,9.000e-02,-1.300e-01,472.0,,,11.71,2.42,-2.45,27.60,1,q1_q17_dr25_tce,3757.00,75.00,-83.00,4.718,0.039,-0.024,0.5390,0.0300,-0.0380,296.856630,41.758179,15.773
5375194,K01825.01,Kepler-964 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.522523640,7.4470000e-05,-7.4470000e-05,142.1793200,4.580000e-03,-4.580000e-03,0.2160,0.2320,-0.2160,3.98700,0.14100,-0.14100,6.9060e+02,3.600e+01,-3.600e+01,2.11,2.000e-01,-1.000e-01,652.0,,,42.82,12.78,-6.99,22.40,1,q1_q17_dr25_tce,5338.00,106.00,-106.00,4.557,0.028,-0.077,0.8160,0.0780,-0.0390,295.300080,40.556591,13.895
6468138,K01826.01,Kepler-965 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,134.252047400,5.4670000e-04,-5.4670000e-04,182.7053400,3.060000e-03,-3.060000e-03,0.0010,0.3920,-0.0010,9.06360,0.09040,-0.09040,8.3210e+02,1.660e+01,-1.660e+01,3.43,5.400e-01,-5.300e-01,393.0,,,5.63,2.44,-1.92,57.20,1,q1_q17_dr25_tce,5818.00,105.00,-117.00,4.276,0.143,-0.104,1.2000,0.1860,-0.1860,298.515320,41.891201,13.350
10019708,K00199.01,Kepler-490 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,3.268695042,2.6200000e-07,-2.6200000e-07,137.4817205,6.500000e-05,-6.500000e-05,0.0650,0.0810,-0.0440,3.45188,0.00218,-0.00218,1.0091e+04,7.900e+00,-7.900e+00,16.91,2.610e+00,-3.920e+00,1597.0,,,1539.00,624.72,-678.87,1429.90,1,q1_q17_dr25_tce,5927.00,80.00,-80.00,4.046,0.182,-0.098,1.6910,0.2610,-0.3920,295.025670,46.956001,14.879
11875734,K01828.01,Kepler-966 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,99.746880400,3.9380000e-04,-3.9380000e-04,208.3968800,2.780000e-03,-2.780000e-03,0.8280,0.0660,-0.5730,6.80400,0.16000,-0.16000,1.2870e+03,3.130e+01,-3.130e+01,3.94,1.400e+00,-7.500e-01,391.0,,,5.55,5.92,-2.30,45.60,1,q1_q17_dr25_tce,5620.00,169.00,-152.00,4.363,0.194,-0.237,0.9740,0.3460,-0.1860,297.270570,50.121811,14.422
7697568,K01829.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,22.841562930,4.1310000e-05,-4.1310000e-05,138.6320000,1.490000e-03,-1.490000e-03,1.2670,69.5100,-0.0510,2.59970,0.06920,-0.06920,2.9407e+03,7.250e+01,-7.250e+01,30.00,5.560e+00,-2.980e+00,557.0,,,22.78,13.60,-6.39,47.60,1,q1_q17_dr25_tce,5381.00,175.00,-159.00,4.538,0.051,-0.119,0.8260,0.1530,-0.0820,296.522430,43.363369,15.911
7046804,K00205.01,Kepler-492 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,11.720123999,1.5740000e-06,-1.5740000e-06,142.1739990,1.090000e-04,-1.090000e-04,0.6230,0.0160,-0.0260,3.00390,0.01650,-0.01650,9.7633e+03,1.700e+01,-1.700e+01,7.94,1.060e+00,-7.100e-01,660.0,,,44.89,20.14,-11.57,707.30,1,q1_q17_dr25_tce,5215.00,158.00,-142.00,4.564,0.052,-0.078,0.7700,0.1030,-0.0690,295.496670,42.537891,14.518
